crouching,0.156011,-1.492102,0.210442,-1.666164,0.251008,-1.667218,0.288405,-1.667387,0.069768,-1.665135,0.020731,-1.656504,-0.022384,-1.646024,0.351898,-1.627427,-0.109887,-1.566234,0.229715,-1.329160,0.066438,-1.316659,0.621706,-0.983018,-0.438659,-1.008574,0.491210,0.130631,-0.426073,0.298996,0.387908,1.351062,-0.203704,1.355263,0.402657,1.671338,-0.270972,1.693373,0.328075,1.657005,-0.150395,1.652466,0.235005,1.548717,-0.107296,1.523543,0.292749,0.007024,-0.292749,-0.007024,0.555406,0.896339,-0.746041,0.886856,0.491567,1.887738,-0.447775,1.945986,0.384081,1.969818,-0.324115,2.046768,0.611081,2.200174,-0.542236,2.411842,178.154846,168.662933,159.861252,137.382248,1.060673,0.585667,0.591626,0.941147,1.043262,1.012122,0.999997,0.999990,0.999985,0.999978,0.999987,0.999984,0.999980,0.999969,0.999982,0.999998,0.999998,0.999905,0.999789,0.987629,0.987652,0.936529,0.915395,0.853394,0.812762,0.838097,0.807172,0.813340,0.755319,0.999866,0.999712,0.652330,0.869098,0.635608,0.869411,0.530792,0.553388,0.609101,0.717633
crouching,0.132109,-1.483943,0.171933,-1.617518,0.204741,-1.624466,0.238149,-1.629973,0.057009,-1.594545,0.012918,-1.585151,-0.026865,-1.574817,0.296321,-1.590355,-0.109204,-1.517067,0.195573,-1.349269,0.056728,-1.317842,0.547694,-1.026595,-0.376906,-0.966087,0.417462,-0.051618,-0.279482,-0.023441,0.267041,0.911500,-0.127555,0.949279,0.310854,1.193561,-0.117354,1.226859,0.185897,1.198875,-0.044105,1.222076,0.142457,1.092935,-0.031483,1.101563,0.256570,-0.005205,-0.256570,0.005205,0.941058,0.313244,-0.855799,0.487049,0.434142,1.118748,-0.409747,1.253451,0.302846,1.117214,-0.290593,1.354040,0.555994,1.456235,-0.615306,1.655542,178.731583,177.023422,82.766762,98.603302,0.926578,0.513245,0.396400,0.854573,1.062069,0.978718,0.999997,0.999990,0.999985,0.999979,0.999987,0.999984,0.999980,0.999970,0.999981,0.999997,0.999997,0.999901,0.999771,0.987161,0.987292,0.941044,0.920787,0.864116,0.824926,0.850456,0.820170,0.828267,0.773302,0.999866,0.999731,0.684960,0.881618,0.667504,0.881481,0.570936,0.593666,0.640741,0.743080
crouching,0.122484,-1.502123,0.160615,-1.644057,0.192990,-1.647808,0.225688,-1.651313,0.042534,-1.631032,-0.004150,-1.619751,-0.045919,-1.603967,0.286726,-1.607130,-0.130217,-1.528220,0.186975,-1.371124,0.047455,-1.338495,0.545907,-1.029811,-0.394961,-0.964472,0.412503,-0.016894,-0.261930,0.047047,0.257946,0.940374,-0.116797,0.989366,0.303848,1.234761,-0.125758,1.264667,0.175290,1.235599,-0.018642,1.263173,0.132683,1.123699,-0.002505,1.157261,0.262146,-0.014768,-0.262146,0.014768,1.022653,0.361240,-0.907489,0.522101,0.445440,1.049135,-0.445773,1.259106,0.298459,1.120233,-0.319348,1.352705,0.575520,1.483626,-0.673973,1.701821,178.331299,178.736542,76.308533,96.106285,0.943134,0.525123,0.377931,0.915613,1.053961,0.988205,0.999996,0.999988,0.999984,0.999978,0.999985,0.999981,0.999975,0.999971,0.999978,0.999997,0.999996,0.999901,0.999707,0.986796,0.985861,0.944993,0.921065,0.873824,0.829016,0.861623,0.825138,0.841488,0.782502,0.999861,0.999743,0.712142,0.892063,0.688850,0.890701,0.600800,0.625991,0.657001,0.762061
crouching,0.103742,-1.444982,0.138237,-1.574298,0.166343,-1.581327,0.195766,-1.587920,0.028569,-1.556386,-0.016183,-1.550101,-0.056405,-1.540728,0.251257,-1.561532,-0.136913,-1.487193,0.162612,-1.322469,0.034656,-1.297218,0.502056,-1.030843,-0.373740,-0.965024,0.395811,-0.107775,-0.257105,-0.046455,0.243603,0.778306,-0.130384,0.871274,0.279811,1.044653,-0.149171,1.149531,0.171973,1.099573,-0.043180,1.169579,0.115417,1.000857,-0.029560,1.042996,0.238073,-0.006636,-0.238073,0.006636,0.959105,0.147624,-0.895914,0.317733,0.344363,0.745688,-0.485205,0.950113,0.216129,0.808575,-0.363785,1.024826,0.420490,1.174936,-0.659550,1.375620,176.818817,179.374741,56.288189,82.307381,0.878266,0.476331,0.385369,0.854385,1.057680,0.981086,0.999996,0.999988,0.999985,0.999979,0.999985,0.999982,0.999976,0.999973,0.999979,0.999997,0.999996,0.999904,0.999686,0.986153,0.983389,0.947633,0.918848,0.880835,0.829995,0.870311,0.827983,0.852538,0.791088,0.999847,0.999742,0.736566,0.900643,0.702806,0.895475,0.621346,0.649237,0.666376,0.773490
crouching,0.081338,-1.420973,0.109459,-1.545483,0.134687,-1.553952,0.158347,-1.561470,0.010823,-1.520541,-0.030539,-1.508049,-0.067701,-1.492840,0.198473,-1.543438,-0.142234,-1.423621,0.135179,-1.322262,0.024095,-1.285658,0.432740,-1.061041,-0.339268,-0.936762,0.377487,-0.212191,-0.247968,-0.088651,0.250078,0.617947,-0.140276,0.784403,0.335718,0.932768,-0.158502,1.049926,0.221291,0.943625,-0.061303,1.046940,0.182344,0.846958,-0.042347,0.941826,0.211246,-0.018223,-0.211246,0.018223,0.767473,0.160451,-0.825237,0.220478,0.252552,0.727362,-0.469754,0.783002,0.133222,0.747176,-0.352973,0.853139,0.348802,1.146923,-0.613738,1.170008,174.998611,179.112213,65.559662,75.941864,0.781947,0.424061,0.424363,0.724446,1.066081,0.963528,0.999995,0.999987,0.999985,0.999978,0.999984,0.999982,0.999975,0.999973,0.999978,0.999996,0.999996,0.999908,0.999688,0.984201,0.982710,0.948574,0.922037,0.885441,0.839203,0.876431,0.837982,0.861391,0.805215,0.999850,0.999752,0.756098,0.906769,0.694178,0.886893,0.627266,0.656537,0.656805,0.770408
crouching,0.063180,-1.474545,0.088269,-1.584882,0.112963,-1.590428,0.135557,-1.594290,-0.005054,-1.567471,-0.045148,-1.556607,-0.081363,-1.543955,0.170192,-1.566738,-0.154746,-1.475254,0.116575,-1.358112,0.009115,-1.327716,0.410356,-1.061616,-0.344354,-0.937283,0.360768,-0.205280,-0.245429,-0.101831,0.264359,0.615802,-0.133169,0.778112,0.357112,0.880131,-0.136349,1.019903,0.271920,0.949198,-0.033809,1.031573,0.212675,0.896054,-0.027749,0.953488,0.208437,-0.028337,-0.208437,0.028337,0.583795,0.101656,-0.837722,0.202867,0.244888,0.697485,-0.474909,0.763064,0.143609,0.829847,-0.358851,0.816577,0.348589,1.128068,-0.617715,1.136119,176.617188,179.483383,79.470634,72.571930,0.764883,0.420708,0.429387,0.722778,1.052823,0.975139,0.999995,0.999986,0.999984,0.999978,0.999983,0.999981,0.999974,0.999972,0.999977,0.999996,0.999995,0.999908,0.999691,0.982550,0.981983,0.948318,0.924701,0.887158,0.845683,0.879755,0.845432,0.867308,0.816655,0.999856,0.999766,0.774829,0.911130,0.710193,0.888443,0.649720,0.674542,0.673757,0.781069
crouching,0.066569,-1.457882,0.088346,-1.577229,0.112217,-1.584370,0.134171,-1.591898,-0.002570,-1.559037,-0.042897,-1.548997,-0.078988,-1.536130,0.166376,-1.566772,-0.152538,-1.476617,0.119928,-1.349728,0.012613,-1.314186,0.414636,-1.053558,-0.338902,-0.944996,0.365652,-0.187172,-0.240490,-0.098211,0.279834,0.650079,-0.127185,0.795399,0.362566,0.905599,-0.134022,1.057417,0.284081,0.977064,-0.034047,1.068650,0.233552,0.893474,-0.024311,0.979470,0.212613,-0.026786,-0.212613,0.026786,0.601809,0.078515,-0.841775,0.225816,0.248310,0.710481,-0.480328,0.783340,0.152903,0.837317,-0.361858,0.837686,0.386580,1.142965,-0.612740,1.166924,177.383713,179.403244,75.918556,74.598625,0.761319,0.428588,0.432184,0.732272,1.046458,0.979954,0.999994,0.999983,0.999982,0.999975,0.999980,0.999979,0.999970,0.999969,0.999974,0.999996,0.999995,0.999905,0.999680,0.981000,0.980994,0.948965,0.926623,0.890289,0.851016,0.884186,0.851664,0.873712,0.826481,0.999858,0.999775,0.792188,0.916045,0.720034,0.887160,0.665356,0.687788,0.683393,0.786718
crouching,0.061597,-1.451761,0.080619,-1.567513,0.102878,-1.573512,0.123285,-1.579229,-0.005091,-1.544222,-0.042772,-1.530811,-0.076127,-1.515517,0.152803,-1.543888,-0.144054,-1.453176,0.112190,-1.347812,0.013941,-1.315944,0.393777,-1.048248,-0.311993,-0.950069,0.345383,-0.235319,-0.220146,-0.135993,0.275447,0.576312,-0.125282,0.689063,0.353599,0.824558,-0.127264,0.950416,0.287256,0.882728,-0.029284,0.959654,0.226006,0.816887,-0.019902,0.860651,0.201462,-0.019231,-0.201462,0.019231,0.462439,0.049934,-0.808532,0.203987,0.231755,0.773373,-0.465135,0.736441,0.149411,0.874900,-0.356685,0.789184,0.370825,1.134741,-0.601070,1.106254,178.481857,179.878052,87.157585,74.107880,0.712565,0.404756,0.416289,0.697868,1.046833,0.975581,0.999992,0.999979,0.999979,0.999972,0.999976,0.999975,0.999965,0.999965,0.999970,0.999995,0.999993,0.999900,0.999664,0.975987,0.978184,0.941974,0.920908,0.883513,0.845028,0.879044,0.846838,0.871224,0.825851,0.999861,0.999781,0.806782,0.920189,0.731939,0.885307,0.683010,0.700321,0.693988,0.789394
crouching,0.054305,-1.449432,0.072313,-1.566377,0.094392,-1.572127,0.114688,-1.577320,-0.012894,-1.540885,-0.050082,-1.525976,-0.082765,-1.509440,0.143984,-1.538909,-0.149659,-1.446605,0.104628,-1.345680,0.008645,-1.313085,0.385724,-1.050864,-0.312108,-0.947770,0.336565,-0.239131,-0.224761,-0.130518,0.287345,0.573530,-0.136460,0.691973,0.366173,0.818520,-0.140889,0.960499,0.295280,0.874246,-0.039715,0.972817,0.243615,0.800764,-0.028689,0.868610,0.200450,-0.016982,-0.200450,0.016982,0.471291,0.050207,-0.813565,0.206182,0.220094,0.747313,-0.471560,0.742306,0.140043,0.838717,-0.362489,0.795866,0.359606,1.102296,-0.612180,1.114677,180.000000,179.965729,84.116020,74.614922,0.705406,0.402336,0.440045,0.691672,1.050352,0.971192,0.999991,0.999977,0.999978,0.999970,0.999973,0.999973,0.999962,0.999963,0.999967,0.999994,0.999992,0.999900,0.999653,0.974273,0.976269,0.942234,0.919749,0.885984,0.845767,0.882603,0.848513,0.876429,0.831056,0.999861,0.999784,0.819603,0.923276,0.734160,0.880390,0.691958,0.706473,0.695863,0.788953
crouching,0.056133,-1.457076,0.071295,-1.571838,0.093172,-1.576300,0.113208,-1.580448,-0.010781,-1.552052,-0.045796,-1.539161,-0.077111,-1.524101,0.140201,-1.543746,-0.144438,-1.452697,0.104164,-1.350917,0.012502,-1.322369,0.380709,-1.045787,-0.306133,-0.952812,0.331214,-0.251183,-0.206051,-0.150550,0.276820,0.553177,-0.125679,0.657315,0.347879,0.797721,-0.140081,0.933677,0.277489,0.847596,-0.026666,0.922893,0.227051,0.773602,-0.018566,0.822419,0.197219,-0.017153,-0.197219,0.017153,0.392458,-0.041124,-0.803620,0.219858,0.221506,0.624604,-0.472643,0.741536,0.153008,0.744180,-0.359471,0.780837,0.383570,1.089294,-0.599124,1.110394,179.695450,178.570282,68.598343,76.090660,0.693106,0.395927,0.415752,0.703929,1.044872,0.976060,0.999991,0.999978,0.999980,0.999972,0.999975,0.999975,0.999965,0.999966,0.999969,0.999995,0.999992,0.999904,0.999670,0.973099,0.975313,0.941357,0.918808,0.886632,0.846014,0.884377,0.849547,0.880021,0.835594,0.999870,0.999800,0.833296,0.927915,0.744086,0.879197,0.706300,0.714584,0.704570,0.790090
